osm_id,name,type
327527450,,
327527451,,
327527452,,
327527453,,
327527454,,
327527455,,
327527456,,
327527457,,
327527458,,
327527459,,
327527460,,
327527461,,
327527462,,
327527463,,
327527464,,
327527465,,
327527466,,
327527467,,
327527468,,
327527469,,
327527470,,
327527471,,
327527472,,
327527473,,
327527474,,
327527475,,
327527476,,
327527477,,
327527478,,
327527479,,
327527480,,
327527481,,
327527482,,
327527483,,
327527484,,
327527485,,
327554379,Centre Stage,commercial
327590771,,garage
327590773,Food Corner,
327590776,Mapletree Business City,office
327669036,,industrial
327669037,,industrial
327669038,,industrial
327669039,,industrial
327669040,,industrial
327669041,,industrial
327669042,,industrial
327669043,,industrial
327669044,,industrial
327669045,,industrial
327669047,,industrial
327669049,,industrial
327669050,,industrial
327669051,,industrial
327669052,,industrial
327669053,,industrial
327669054,,industrial
327669055,,industrial
327669056,,industrial
327669057,,industrial
327669058,,industrial
327669059,,industrial
327669060,,industrial
327669061,,industrial
327669062,,industrial
327669063,,industrial
327669064,,industrial
327669065,,industrial
327669067,,industrial
327669068,,industrial
327669069,,industrial
327669070,,industrial
327669071,,industrial
327669072,,industrial
327669073,Unique International Agencies,industrial
327669074,,industrial
327670750,,industrial
327670752,,industrial
327714413,,terrace
327714415,,terrace
327714417,,house
327714420,,terrace
327714422,,terrace
327714424,,house
327714427,,house
327714429,,terrace
327714431,,house
327714433,,terrace
327714435,,house
327714438,,terrace
327714439,,terrace
327714440,,terrace
327714441,,terrace
327714442,,terrace
327714444,,terrace
327714447,,terrace
327714449,,terrace
327714451,,terrace
327714459,,terrace
327714461,,terrace
327714463,,terrace
327714465,,terrace
327714468,,terrace
327714470,,terrace
327714472,,terrace
327714474,,terrace
327714476,,terrace
327714478,,terrace
327714481,,terrace
327714483,,terrace
327714485,,terrace
327714486,,terrace
327714487,,terrace
327714488,,terrace
327714489,,terrace
327714491,,terrace
328266311,,
328266316,,roof
328266321,,roof
328268166,,
328268168,,
328268171,,
328268172,,public
328268173,,roof
328531476,Kemaman Point,apartments
328531477,Balestier Plaza,apartments
329638340,Busy Bees Learning Centre,school
329638342,Busy Bees Learning Centre,school
329638343,Busy Bees Learning Centre,school
329638344,Busy Bees Learning Centre,school
329638345,Busy Bees Learning Centre,school
329638346,Cedele,cafe
329638347,Galbiati Gourmet Deli,restaurant
329638348,Gangnam Style BBQ,restaurant
329638349,Home,restaurant
329638351,Home,restaurant
329638352,,terrace
329638353,,terrace
329638354,,terrace
329638355,,terrace
329638356,,terrace
329638357,,terrace
329638358,,terrace
329638359,,terrace
329638360,Teck Kee Chicken Rice,restaurant
329638361,The Dental Clinic,dentist
330030016,Crowne Plaza Hotel,hotel
330069886,Guan Yin Dian,
330069887,,
330069888,,
330069890,Long Guang Bao Ta,
330069891,Mahavira Hall,
330069892,Tian Wang Dian,
330069893,,
330069894,,
330069896,,
330069897,,
330069898,,
330069899,,
330069900,,
330069901,,
330069902,,
330069903,,
330069904,,
330213756,,
330213757,,
330213758,,
330213762,,
330213764,,
330213982,,
330214939,,residential
330214957,,residential
330214959,,residential
330746311,,
330746312,,
330746313,,
330785631,,school
330785632,,school
330785635,,school
332779137,,
332780749,Guard House,house
333036639,78,apartments
333036640,77,apartments
333036641,34,residential
333036642,Shell,fuel
333036643,Trinity @ Paya Lebar,place_of_worship
333865910,,
333865911,,
333865912,,
333865913,,
333869490,,
333972099,SUTD Faculty Housing,apartments
333972155,SUTD Students Hostel,residential
333972222,SUTD Student Hostel,residential
333972278,SUTD Faculty Housing,apartments
333972489,SUTD Student Hostel,residential
333972740,SUTD Multifunction Sport Center,
334111687,,
334111688,,
334111689,,
334111690,,
334111691,,
334111692,,
334111693,,
334111694,,
334111695,,
334111696,,
334111697,,
334111698,,
334111699,,
334111700,,
334111715,,
334111716,,
334111717,,
334111718,,
334111719,,
334111720,,
334111721,,
334111722,,
334111723,,residential
334111724,,
334111725,,
334111726,,
334111727,,
334111728,,
334111729,,residential
334111730,,
334111731,,
334111732,,
334111733,,
334111734,,
334111735,,
334111736,,
334111737,,
334111738,,
334111739,,
334111740,,
334111741,,
334111742,,
334111743,,
334111744,,
334111745,,
334111746,,
334111747,,
334111748,,
334111749,,
334111750,,
334111751,,
334111752,,
334111753,,
334111754,,
334111755,,
334111756,,
334111757,,
334111758,,
334111759,,
334111760,,
334111761,,
334111762,,
334111763,,
334111764,,
334111765,,
334111766,,
334111767,,
334111768,,
334111769,,
334111770,,
334111771,,
334111772,,
334111773,,
334111774,,
334111775,,
334111776,,
334111777,,
334111778,,
334111779,,
334111780,,
334111781,,
334111782,,residential
334111783,,residential
334111784,,
334111785,,
334111786,,
334111787,,
334111788,,
334111789,,
334111790,,
334111791,,
334111792,,
334111793,,
334111794,,
334111795,,
334111796,,
334111797,,
334111798,,
334111799,,
334111800,,
334111801,,
334111802,,
334111803,,
334111804,,
334111805,,
334111806,,
334111807,,
334111808,,
334111809,,
334111810,,
334111811,,
334111812,,
334111813,,
334111814,,
334111815,,
334111816,,
334111817,,
334111818,,
334111819,,
334111820,,
334111821,,
334111822,,
334111823,,
334111824,,
334111825,,
334111826,,
334111827,,
334111828,,
334111829,,
334111830,,
334111831,,
334111832,,
334111833,,
334111834,,
334111835,,
334111836,,
334111837,,
334111838,,
334111839,,
334111840,,
334111841,,
334111842,,
334111843,,
334111844,,
334111845,,
334111846,,
334111847,,
334111848,,
334111849,,
334111850,,
334111851,,
334111852,,
334111853,,
334111854,,
334111855,,
334111856,,
334111857,,
334111858,,
334111861,,
334111863,,
334111865,,
334111866,,residential
334111867,,
334111869,,
334111871,,
334111873,,
334111875,,
334111877,,
334111880,,
334111883,,
334111887,,
334111891,,residential
334111893,,
334111894,,
334111895,,
334111897,,
334111899,,
334111901,,
334111903,,
334111904,,
334111905,,
334111906,,
334111907,,
334111908,,
334111909,,
334111910,,
334111911,,
334111912,,
334111913,,
334111914,,
334111915,,
334111916,,
334111917,,
334111918,,
334111919,,
334111920,,
334111921,,
334111922,,
334111923,,
334111924,,
334111925,,
334111926,,
334111927,,
334111928,,
334111929,,
334111930,,
334111931,,
334111932,,
334111933,,
334111934,,
334111935,,
334111936,,
334111937,,
334111938,,
334111939,,
334111940,,
334111941,,
334111942,,
334111943,,
334111944,,
334111945,,
334111946,,
334111947,,
334111948,,
334111949,,
334111950,,
334111951,,
334111952,,
334111953,,
334111954,,
334111955,,
334111956,,
334111957,,
334111958,,
334111959,,
334111960,,
334111961,,
334111962,,
334111963,,
334111964,,
334111965,,
334111966,,
334111967,,
334111968,,
334111969,,
334111970,,
334111971,,
334111972,,
334111973,,
334111974,,
334111975,,
334111976,,
334111977,,
334111978,,
334111979,,
334111980,,
334111981,,
334111982,,
334111983,,residential
334111984,,
334111985,,
334111986,,commercial
334111987,,
334111988,,
334111989,,
334111990,,
334111991,,
334111992,,
334111993,,
334111994,,
334111995,,
334111996,,
334111997,,
334111998,,
334111999,,
334112000,,residential
334112001,,
334112002,,commercial
334112003,,
334112004,,
334112005,,
334112006,,
334112007,,
334112008,,
334112009,,
334112010,,
334112011,,
334112012,,
334112013,,
334112014,,
334112015,,
334112016,,
334112017,,
334112018,,
334112019,,
334112020,,
334112021,,
334112022,,
334112023,,
334112024,,
334112025,,
334112026,,
334112027,,
334112028,,
334112029,,
334112030,,
334112031,,
334112032,,
334112033,,
334112034,,
334112035,,
334112036,,
334112037,,
334112038,,
334112039,,
334112040,,
334112041,,
334112042,,
334112043,,
334112044,,
334112045,,
334112046,,
334112047,,
334112048,,
334112049,,
334112050,,
334112051,,
334112052,,
334112053,,
334112054,,
334112055,,
334112056,,
334112057,,
334112058,,
334112059,,
334112060,,
334112061,,
334112062,,
334112063,,
334112064,,
334112065,,
334112066,,
334112067,,
334112068,,
334112069,,
334112070,,
334112071,,
334112073,,
334112075,,
334112078,,
334112081,,
334112084,,residential
334112086,,
334112089,,
334112091,,
334112093,,
334112094,,
334112095,,
334112096,,
334112097,,
334112098,,
334112099,,
334112100,,
334112101,,
334112102,,
334112103,,residential
334112104,,
334112105,,
334112106,,
334112107,,
334112108,,
334112109,,
334112110,,
334112111,,
334112112,,
334112113,,
334112114,,
334112115,,
334112116,,
334112117,,
334112118,,
334112119,,
334112120,,
334112121,,
334112122,,
334112123,,
334112124,,
334112125,,
334112126,,
334112127,,
334112128,,
334112129,,
334112130,,
334112131,,
334112132,,
334112133,,
334112134,,
334112135,,
334112136,,
334112137,,
334112138,,
334112139,,
334112140,,
334112141,,
334112142,,
334112143,,
334112144,,
334112145,,
334112146,,
334112147,,
334112148,,
334112149,,
334112150,,
334112151,,
334112152,,
334112153,,
334112154,,
334112155,,
334112156,,
334112157,,
334112158,,
334112159,,
334112160,,
334112161,,
334112162,,
334112163,,
334112164,,
334112165,,
334112166,,
334112167,,
334112168,,
334112169,,
334112170,,
334112171,,
334112172,,
334112173,,
334112174,,
334112175,,
334112176,,
334112177,,
334112178,,
334112179,,
334112180,,
334112181,,
334112182,,
334112183,,
334112184,,
334112185,,
334112186,,
334112187,,
334112188,,
334112189,,residential
334112190,,
334112191,,
334112192,,
334112193,,
334112194,,
334112195,,
334112196,,
334112197,,
334112198,,
334112199,,
334112200,,
334112201,,
334112202,,
334112203,,
334112204,,
334112205,,residential
334112206,,
334112207,,commercial
334112208,,
334112209,,
334112210,,
334112211,,
334112212,,
334112213,,
334112214,,
334112215,,
334112216,,
334112217,,
334112218,,
334112219,,
334112220,,
334112221,,
334112222,,
334112223,,
334112224,,
334112225,,
334112226,,
334112227,,
334112228,,
334112229,,
334112230,,
334112231,,
334112232,,
334112233,,
334112234,,
334112235,,
334112236,,
334112237,,
334112238,,
334112239,,
334112240,,
334112241,,
334112242,,
334112243,,
334112244,,
334112245,,
334112246,,
334112247,,
334112248,,
334112249,,
334112250,,
334112251,,
334112252,,
334112253,,
334112254,,
334112255,,
334112256,,
334112257,,
334112258,,
334112259,,
334112260,,
334112261,,
334112262,,
334112263,,
334112264,,
334112265,,
334112266,,
334112267,,
334112268,,
334112269,,
334112270,,
334112271,,
334112272,,
334112273,,
334112274,,
334112275,,
334112276,,
334112277,,
334112278,,
334112279,,
334112280,,
334112281,,
334112282,,
334112283,,
334112284,,residential
334112285,,
334112286,,
334112287,,
334112288,,
334112289,,
334112290,,
334112291,,
334112292,,
334112293,,
334112294,,
334112295,,
334112296,,
334112297,,
334112298,,residential
334112299,,
334112300,,commercial
334112301,,
334112302,,
334112303,,
334112304,,
334112305,,
334112306,,
334112307,,
334112308,,
334112309,,
334112310,,
334112311,,
334112312,,
334112313,,
334112314,,
334112315,,
334112316,,
334112317,,
334112318,,
334112319,,
334112320,,
334112321,,
334112322,,
334112323,,
334112324,,
334112325,,
334112326,,
334112327,,
334112328,,
334112329,,
334112330,,
334112331,,
334112332,,
334112333,,
334112334,,
334112335,,
334112336,,
334112337,,
334112338,,
334112339,,
334112340,,
334112341,,
334112342,,
334112343,,
334112344,,
334112345,,
334112346,,
334112347,,
334112348,,
334112349,,
334112350,,
334112351,,
334112352,,
334112353,,
334112354,,
334112355,,
334112356,,
334112357,,
334112358,,
334112359,,
334112360,,
334112361,,
334112362,,
334112363,,
334112364,,
334112365,,
334112366,,
334112367,,
334112368,,
334112369,,
334112370,,
334112371,,
334112372,,
334112373,,
334112374,,
334112375,,
334112376,,
334112377,,
334112378,,
334112379,,
334112380,,
334112381,,
334112382,,
334112383,,
334112384,,
334112385,,
334112386,,
334112387,,
334112388,,
334112389,,
334112390,,
334112391,,residential
334112392,,
334112393,,
334112394,,
334112395,,
334112396,,
334112397,,
334112398,,
334112399,,
334112400,,
334112401,,
334112402,,
334112403,,
334112404,,
334112405,,
334112406,,
334112407,,
334112408,,commercial
334112409,,
334112410,,
334112411,,
334112412,,
334112413,,
334112414,,
334112415,,
334112416,,
334112417,,
334112418,,
334112419,,
334112420,,
334112421,,
334112426,,
334112427,,
334112428,,
334112429,,
334112430,,
334112431,,
334112432,,
334112433,,
334112434,,
334112435,,
334112436,,
334112437,,
334112438,,
334112439,,
334112440,,
334112441,,
334112442,,
334112443,,
334112444,,
334112445,,
334112446,,
334112447,,
334112448,,
334112449,,
334112450,,
334112451,,
334112452,,
334112453,,
334112454,,
334112455,,
334112456,,
334112457,,
334112458,,
334112459,,
334112460,,
334112461,,
334112462,,
334112463,,
334112464,,
334112465,,
334112466,,
334112467,,
334112468,,
334112469,,
334112470,,
334112471,,
334112472,,
334112473,,
334112474,,
334112475,,
334112476,,
334112477,,
334112478,,
334112479,,
334112480,,
334112481,,
334112482,,
334112483,,
334112484,,
334112485,,
334112486,,
334112487,,
334112488,,
334112489,,
334112490,,
334112491,,
334112492,,
334112493,,
334112494,,
334112495,,
334112496,,
334112497,,
334112498,,
334112499,,residential
334112500,,commercial
334112501,,
334112502,,
334112503,,
334112504,,
334112505,,
334112506,,
334112507,,
334112508,,
334112509,,
334112510,,
334112511,,
334112512,,
334112513,,
334112514,,
334112515,,
334112516,,
334112517,,
334112518,,
334112519,,
334112520,,
334112521,,
334112522,,
334112523,,
334112524,,
334112525,,
334112526,,
334112527,,
334112528,,
334112529,,
334112530,,
334112531,,
334112532,,
334112533,,
334112534,,
334112535,,
334112536,,
334112537,,
334112538,,
334112539,,
334112540,,
334112542,,
334112543,,
334112544,,
334112545,,
334112548,,
334112551,,
334112559,,
334112560,,
334112561,,
334112563,,
334112564,,
334112565,,
334112567,,
334112569,,
334112571,,
334112573,,
334112576,,
334112579,,
334112581,,
334112584,,
334112586,,
334112589,,
334112590,,
334112592,,
334112594,,
334112597,,
334112599,,
334112601,,
334112604,,
334112606,,
334112609,,
334112615,,
334112616,,
334112617,,
334112618,,
334112619,,
334112620,,
334112621,,
334112622,,
334112623,,
334112624,,
334112625,,
334112626,,
334112627,,
334112628,,
334112629,,
334112630,,
334112631,,
334112632,,
334112633,,
334112634,,residential
334112635,,
334112636,,
334112637,,
334112638,,
334112639,,
334112640,,
334112641,,
334112642,,
334112643,,
334112644,,
334112645,,
334112646,,
334112647,,
334112648,,
334112649,,
334112650,,
334112651,,residential
334112652,,
334112653,,
334112654,,
334112655,,
334112656,,
334112657,,
334112658,,
334112659,,
334112660,,
334112661,,
334112662,,
334112663,,
334112664,,
334112665,,
334112666,,
334112667,,
334112668,,
334112669,,
334112670,,
334112671,,
334112672,,
334112673,,
334112674,,
334112675,,
334112676,,
334112677,,
334112678,,
334112679,,
334112680,,
334112681,,
334112682,,
334112683,,
334112684,,
334112685,,
334112686,,
334112687,,
334112688,,
334112689,,
334112690,,
334112691,,
334112692,,
334112693,,
334112694,,
334112695,,
334112696,,
334112697,,
334112698,,
334112699,,
334112700,,
334112701,,
334112702,,
334112703,,
334112704,,
334112705,,
334112706,,
334112707,,
334112708,,
334112709,,
334112710,,
334112711,,
334112712,,
334112713,,
334112714,,
334112715,,
334112716,,
334112717,,
334112718,,
334112719,,
334112720,,
334112721,,
334112722,,
334112723,,
334112724,,
334112725,,
334112726,,
334112727,,
334112728,,
334112729,,
334112730,,
334112731,,
334112732,,
334112733,,
334112734,,
334112735,,
334112736,,
334112737,,residential
334112738,,
334112739,,commercial
334112740,,
334112741,,
334112742,,
334112743,,
334112744,,
334112745,,
334112746,,
334112747,,
334112748,,
334112749,,
334112750,,
334112751,,
334112752,,
334112753,,
334112754,,
334112755,,
334112756,,
334112757,,
334112758,,
334112759,,
334112760,,
334112761,,
334112762,,
334112763,,
334112764,,
334112765,,
334112766,,
334112767,,
334112768,,
334112769,,
334112770,,
334112771,,
334112772,,
334112773,,
334112774,,
334112775,,
334112776,,
334112777,,
334112778,,
334112779,,
334112780,,
334112781,,
334112782,,
334112783,,
334112784,,
334112785,,
334112786,,
334112787,,
334112788,,
334112789,,
334112790,,
334112791,,
334112792,,
334112793,,
334112794,,
334112795,,
334112796,,
334112797,,
334112798,,
334112799,,
334112800,,
334112801,,
334112802,,
334112803,,
334112804,,
334112805,,
334112806,,
334112807,,
334112808,,
334112809,,
334112810,,
334112811,,
334112812,,
334112813,,
334112814,,
334112815,,EiS_Residences
334112816,,
334112817,,
334112819,,
334112822,,
334112824,,
334112827,,
334112830,,
334112832,,
334112835,,
334112837,,
334112840,,
334112843,,
334112845,,
334112848,,
334112850,,
334112851,,
334112853,,
334112857,,
334112858,,residential
334112859,,
334112860,,
334112861,,
334112862,,
334112863,,
334112864,,
334112865,,
334112866,,
334112867,,
334112868,,
334112869,,
334112870,,
334112871,,
334112872,,
334112873,,
334112874,,
334112875,,residential
334112876,,
334112877,,
334112878,,
334112879,,
334112880,,
334112881,,
334112882,,
334112883,,
334112884,,
334112885,,
334112886,,
334112887,,
334112888,,
334112889,,
334112890,,
334112891,,
334112892,,
334112893,,
334112894,,
334112895,,
334112896,,
334112897,,
334112898,,
334112899,,
334112900,,
334112901,,
334112902,,
334112903,,
334112904,,
334112905,,
334112906,,
334112907,,
334112908,,
334112909,,
334112910,,
334112911,,
334112912,,
334112913,,
334112914,,
334112915,,
334112916,,
334112917,,
334112918,,
334112919,,
334112920,,
334112921,,
334112922,,
334112923,,
334112924,,
334112925,,
334112926,,
334112927,,
334112928,,
334112929,,
334112930,,
334112931,,
334112932,,
334112933,,
334112934,,
334112935,,
334112936,,
334112937,,
334112938,,
334112939,,
334112940,,
334112941,,
334112942,,
334112943,,
334112944,,
334112945,,
334112946,,
334112947,,
334112948,,
334112949,,
334112950,,
334112951,,
334112952,,
334112953,,
334112954,,
334112955,,
334112956,,
334112957,,residential
334112958,,
334112959,,
334112960,,commercial
334112961,,
334112962,,
334112963,,
334112964,,
334112965,,
334112966,,
334112967,,
334112968,,
334112969,,
334112970,,
334112971,,residential
334112972,,
334112973,,commercial
334112974,,
334112975,,
334112976,,
334112977,,
334112978,,
334112979,,
334112980,,
334112981,,
334112982,,
334112983,,
334112984,,
334112985,,
334112986,,
334112987,,
334112988,,
334112989,,
334112990,,
334112991,,
334112992,,
334112993,,
334112994,,
334112995,,
334112996,,
334112997,,
334112998,,
334112999,,
334113000,,
334113001,,
334113003,,
334113004,,
334113005,,
334113006,,
334113007,,
334113008,,
334113009,,
334113010,,
334113011,,
334113012,,
334113013,,
334113014,,
334113015,,
334113016,,
334113017,,
334113018,,
334113019,,
334113020,,
334113021,,
334113022,,
334113023,,
334113024,,
334113025,,
334113026,,
334113027,,
334113028,,
334113029,,
334113030,,
334113031,,
334113032,,
334113033,,
334113034,,
334113035,,
334113036,,
334113037,,
334113038,,residential
334113039,,
334113040,,
334113041,,
334113042,,
334113043,,
334113044,,
334113045,,
334113046,,
334113047,,
334113048,,
334113049,,residential
334113050,,
334113051,,
334113052,,
334113053,,
334113054,,
334113055,,
334113056,,
334113057,,
334113058,,
334113059,,residential
334113060,,
334113061,,
334113062,,
334113063,,
334113064,,
334113065,,
334113066,,
334113067,,
334113068,,
334113069,,
334113070,,
334113071,,
334113072,,
334113073,,
334113074,,
334113075,,
334113076,,
334113077,,
334113078,,
334113079,,
334113080,,
334113081,,
334113082,,
334113083,,
334113084,,
334113085,,
334113086,,
334113087,,
334113088,,
334113089,,
334113090,,
334113091,,
334113092,,
334113093,,
334113094,,
334113095,,
334113096,,
334113097,,
334113098,,
334113099,,
334113100,,
334113101,,
334113102,,
334113103,,
334113104,,
334113105,,
334113106,,
334113107,,
334113108,,
334113109,,
334113110,,
334113111,,
334113112,,
334113113,,
334113114,,
334113115,,
334113116,,
334113117,,
334113118,,
334113119,,
334113120,,
334113121,,
334113122,,
334113123,,
334113124,,
334113125,,
334113126,,
334113127,,
334113128,,
334113129,,
334113130,,
334113131,,
334113132,,
334113133,,
334113134,,
334113135,,
334113136,,
334113137,,
334113138,,
334113139,,
334113140,,
334113141,,
334113142,,
334113143,,
334113144,,
334113145,,
334113146,,
334113147,,
334113148,,
334113149,,
334113150,,
334113151,,
334113152,,
334113153,,residential
334113154,,
334113155,,
334113156,,commercial
334113157,,
334113158,,
334113159,,
334113160,,
334113161,,
334113162,,
334113163,,
334113164,,
334113165,,
334113166,,
334113167,,
334113168,,residential
334113169,,
334113170,,commercial
334113171,,
334113172,,
334113173,,
334113174,,
334113175,,
334113176,,
334113177,,
334113178,,
334113179,,
334113180,,
334113181,,
334113182,,
334113183,,
334113184,,
334113185,,
334113186,,
334113187,,
334113188,,
334113189,,
334113190,,
334113191,,
334113192,,
334113193,,
334113194,,
334113195,,
334113196,,
334113197,,
334113198,,
334113199,,
334113200,,
334113201,,
334113202,,
334113203,,
334113204,,
334113205,,
334113206,,
334113207,,
334113208,,
334113209,,
334113210,,
334113211,,
334113212,,
334113213,,
334113214,,
334113216,,
334113217,,
334113218,,
334113219,,
334113220,,
334113221,,
334113222,,
334113224,,
334113225,,
334113226,,
334113228,,
334113229,,
334113231,,
334113232,,
334113234,,
334113235,,
334113236,,
334113237,,
334113238,,
334113239,,
334113240,,
334113241,,
334113242,,
334113243,,
334113244,,
334113245,,
334113246,,
334113247,,
334113248,,
334113249,,
334113250,,
334113251,,
334113252,,
334113253,,
334113254,,
334113255,,
334113256,,
334113258,,
334113259,,
334113260,,
334113261,,
334113262,,
334113263,,
334113264,,
334113265,,
334113266,,
334113267,,
334113268,,
334113269,,
334113270,,
334113271,,
334113272,,
334113273,,
334113274,,
334113275,,
334113276,,
334113277,,
334113278,,
334113279,,
334113280,,
334113281,,
334113282,,
334113283,,
334113284,,
334113285,,
334113286,,
334113287,,
334113288,,
334113289,,
334113290,,
334113292,,
334113293,,
334113294,,
334113295,,
334113296,,
334113297,,
334113298,,
334113299,,
334113300,,
334113301,,
334113302,,
334113303,,
334113304,,
334113305,,
334113306,,
334113307,,
334113308,,
334113309,,
334113310,,
334113311,,
334113312,,
334113313,,
334113314,,
334113315,,
334113316,,
334113317,,
334113318,,
334113319,,
334113320,,
334113321,,
334113322,,
334113323,,
334113324,,
334113325,,
334113326,,
334113327,,
334113328,,
334113329,,
334113330,,
334113331,,
334113332,,
334113333,,
334113334,,
334113335,,
334113336,,
334113337,,
334113338,,
334113339,,
334113340,,
334113341,,
334113342,,
334113343,,
334113344,,
334113345,,
334113346,,
334113347,,
334113348,,
334113349,,
334113350,,
334113351,,
334113352,,
334113353,,
334113354,,
334113355,,
334113356,,
334113357,,
334113358,,
334113359,,
334113360,,
334113361,,
334113362,,
334113363,,
334113364,,
334113365,,
334113366,,
334113367,,
334113368,,
334113369,,
334113370,,
334113371,,
334113372,,
334113373,,
334113374,,
334113375,,
334113376,,
334113377,,
334113378,,
334113379,,
334113380,,
334113381,,
334113382,,
334113383,,
334113384,,
334113385,,
334113386,,
334113387,,
334113388,,
334113389,,
334113390,,
334113391,,
334113392,,
334113393,,
334113394,,
334113395,,
334113396,,
334113397,,
334113398,,
334113399,,
334113400,,
334113401,,
334113402,,
334113403,,
334113404,,
334113405,,
334113406,,
334113407,,
334113408,,
334113409,,
334113410,,
334113411,,
334113412,,
334113413,,
334113414,,
334113415,,
334113416,,
334113417,,
334113418,,
334113419,,
334113420,,
334113421,,
334113424,,
334113426,Venue Hotel,hotel
334113427,,
334113428,,
334113429,,
334113430,,
334113431,,
334113432,,
334113433,,
334113434,,
334113435,,
334113436,,
334113437,,
334113438,,
334113439,,
334113440,,
334113441,,
334113442,,
334113443,,
334113444,,
334113445,,
334113446,,
334113447,,
334113448,,
334113449,,
334113450,,
334113451,,
334113452,,
334113453,,
334113454,,
334113455,,
334113456,,
334113457,,
334113458,,
334113459,,
334113460,,
334113461,,
334113462,,
334113463,,
334113464,,
334113465,,
334113466,,
334113467,,
334113469,,
334113470,,
334113471,,
334113472,,
334113473,,
334113474,,
334113475,,
334113476,,
334113477,,
334113478,,
334113479,,
334113480,,
334113481,,
334113482,,
334113483,,
334113484,,
334113485,,
334113486,,
334113487,,
334113488,,
334113489,,
334113490,,
334113491,,
334113492,,
334113493,,
334113494,,
334113495,,
334113496,,
334113497,,
334113498,,
334113499,,
334113500,,
334113502,,
334113503,,
334113504,,
334113505,,
334113506,,
334113507,,
334113508,,
334113509,,
334113510,,
334113511,,
334113512,,
334113513,,
334113514,,
334113515,,
334113516,,
334113517,,
334113518,,
334113519,,
334113520,,
334113521,,
334113522,,
334113523,,
334113524,,
334113525,,
334113526,,
334113527,,
334113528,,
334113529,,
334113530,,
334114071,Roxy Square,
334114680,,
334114751,,
334114752,,
334124315,,
334124319,SingTel Ayer Rajah Telecommunications Tower,
334124320,Singapore Institute of Technology @ SP,
334124321,,
334124322,,
334124323,,
334124324,,
334124325,,
334124326,,
334124327,,
334124328,,
334124329,,
334124330,,
334124331,,
334124332,,
334124333,,
334124334,,
334124335,,
334124336,,
334124337,,
334124338,,
334124339,,
334124340,,
334124341,,
334124342,,
334127049,Peninsula Hotel,hotel
334127050,,
334268521,Pioneer Centre,industrial
334288547,Pioneer Centre,
335031444,,
335061811,,
335167827,UOB Plaza Tower 1,
335574380,,
336772794,19,house
336772795,17,house
336772796,21,house
336772797,15,house
336772798,11,house
336772799,9,house
336772800,1,house
336772801,3,house
336772802,5,house
336772803,7,house
336810612,Adam Food Centre,commercial
336813272,Crown Centre,commercial
336813273,King's Arcade,apartments
338159130,,
338159131,,
338916092,Golden Castle Building,commercial
341366694,Block 10,residential
341366696,Block 12,residential
341366698,,retail
341366700,Block 14,residential
342628802,,
342628803,,
342628804,,
342632701,,
342632702,,
342632703,Living Hope Methodist Church,church
342875497,BreadTalk iHQ,commercial
343052597,,house
343052598,,house
343052599,,house
343052600,,house
343052601,,house
343052602,,house
343052603,,house
343052604,,house
343052605,,house
343052606,,house
343052607,,house
343052608,,house
343052609,,house
343052610,,house
343052611,,house
343052612,,house
343052613,,house
343052614,,house
343052615,,house
343052616,,house
343052617,,house
343052618,,house
343052619,,house
343052620,,house
343052621,,house
343052622,,house
343052623,,house
343052624,,house
343052625,,house
343052626,,house
343052627,,house
343052628,,house
343052629,,house
343052630,,house
343052631,,house
343052632,,house
343052633,,house
343052634,,house
343052635,,house
343052636,,house
343052637,,house
343052638,,house
343052639,,house
343052640,,house
343052641,,house
343052642,,house
343052643,,house
343052644,,house
343052645,,house
343052646,,house
343053550,,
343053551,,
343056366,,house
343056367,,house
343056368,,house
343056369,,house
343056370,,house
343056371,,house
343056372,,house
343056374,,house
343056375,,house
343056376,,house
343056377,,house
343056378,,house
343056379,,house
343056380,,house
343056381,,house
343056382,,house
343056383,,house
343056384,,house
343056385,,house
343056386,,house
343056387,,house
343056388,,
343059522,,house
343376001,,place_of_worship
343400805,,
343714266,,house
343714267,,house
343714268,,house
343714269,,house
343714270,,house
343714271,,house
344742455,,
344742456,,
344742460,,
345694480,,
345694482,,
345694483,,
345694484,,
345694485,,
345694486,,
345694487,,
345694488,,
345694489,,
345694490,,
345694492,,
345694493,,
345694494,,
345694495,,
345694497,,
345694498,,
345694499,,
345694500,,
345694501,,
345694502,,
345694506,,
345694507,,
345694508,,
345694509,,
345694510,,
345694511,,
345696464,,
345696466,,
345696467,,
345696468,,
345696469,,
345696470,,
345696471,,
345696472,,
345696473,,
345696474,,
345696476,,
345696477,,
345696478,,
345696479,,
345696480,,
345696481,,
345696482,,
345696483,,
345696484,,
345696485,,
345696486,,
345696487,,
345696488,,
345696489,,
345696490,,
345696491,,
345696492,,
345696493,,
345696494,,
345696495,,
345831884,Applied Materials (Singapore),industrial
345831885,,
345831886,,
345831887,,house
345831888,,
345831889,,
345831890,,
345831891,,
345831892,,
345831893,,
345831894,,
345831895,,
345831896,,
345831897,,
345831898,,
345831899,,
345831900,,
345831901,,
345831902,,
345831903,,
345831904,,
345831905,,
345831906,,
345831907,,
345831908,,
345831909,,
345831910,,
345831911,,
345831912,,
345831913,,
345831914,,
345831915,,
345832979,,
345832980,,
345832981,,
345832982,,
345832983,,
345832984,,
345832985,,
345832986,,
345832987,,
345832988,,
345832989,,
345832990,,
345832991,,
345832992,,
345832993,,
345832994,,
345832995,,
